-0.643414,-0.122426,-0.136638
-0.624762,-0.0849268,-0.144152
-0.625814,-0.0579271,-0.132778
-0.688537,-0.0416728,-0.109487
-0.641488,-0.0529279,-0.124135
-0.640418,-0.0794506,-0.130063
-0.65548,-0.0795698,-0.109425
-0.687979,-0.0716952,-0.132344
-0.712179,-0.05579,-0.154979
-0.753538,-0.0470083,-0.184785
-0.781728,-0.0913287,-0.195479
-0.821142,-0.143111,-0.166073
-0.804968,-0.221972,-0.197467
-0.799654,-0.277393,-0.208139
-0.773221,-0.264064,-0.21136
-0.807372,-0.253161,-0.163249
-0.778115,-0.305045,-0.123569
-0.768723,-0.277853,-0.142164
-0.767466,-0.357033,-0.20321
-0.793972,-0.381545,-0.189284
-0.801608,-0.363958,-0.206879
-0.82012,-0.335646,-0.221838
-0.767146,-0.33896,-0.22004
-0.771536,-0.326438,-0.174177
-0.759427,-0.28034,-0.189936
-0.839174,-0.298344,-0.148186
-0.818524,-0.236092,-0.0814204
-0.782049,-0.215943,-0.0619429
-0.758169,-0.197981,-0.0301394
-0.758008,-0.200798,-0.0406488
-0.75427,-0.227737,-0.0278033
-0.736763,-0.232332,0.0110231
-0.767062,-0.213823,0.0087501
-0.792733,-0.179068,0.0277916
-0.740053,-0.157158,0.00719235
-0.770383,-0.202312,-0.0436634
-0.783802,-0.139377,-0.0240753
-0.784305,-0.154835,0.0399944
-0.764851,-0.183112,0.0417285
-0.765052,-0.118886,0.0379929
-0.753459,-0.0522234,0.064235
-0.765419,-0.0688196,0.0654095
-0.764406,-0.0440299,0.137416
-0.773798,-0.0298776,0.131009
-0.784541,0.0165839,0.165332
-0.795175,0.00850574,0.195967
-0.774139,-0.0172752,0.191015
-0.744577,-0.052703,0.163862
-0.736794,-0.0738515,0.243176
-0.733566,-0.0432739,0.23674
-0.742392,-0.0574476,0.233585
-0.759029,-0.0582292,0.255957
-0.769737,-0.0452072,0.267872
-0.745004,-0.0742785,0.315312
-0.677561,-0.0360505,0.296572
-0.655207,-0.0648757,0.290253
-0.7086,-0.0675294,0.287338
-0.717569,-0.091616,0.251002
-0.755419,-0.134533,0.215874
-0.714919,-0.193214,0.205407
-0.68364,-0.166424,0.180738
-0.710921,-0.157808,0.170358
-0.703282,-0.159924,0.178076
-0.688597,-0.202689,0.181788
-0.729232,-0.275295,0.175999
-0.751358,-0.272037,0.125562
-0.71519,-0.273558,0.141606
-0.717823,-0.338964,0.139741
-0.69923,-0.276189,0.142977
-0.705927,-0.315984,0.177359
-0.704456,-0.342523,0.141615
-0.684415,-0.35334,0.0925742
-0.674176,-0.319697,0.0890582
-0.693696,-0.344652,0.0493793
-0.660549,-0.391564,0.0788516
-0.669227,-0.442729,0.0710429
-0.681229,-0.375267,0.0646406
-0.611989,-0.354228,0.0846431
-0.621499,-0.316618,0.106716
-0.611801,-0.290835,0.145547
-0.591505,-0.26222,0.240463
-0.567359,-0.27635,0.208992
-0.558311,-0.276124,0.188007
-0.528336,-0.281453,0.177381
-0.558985,-0.343762,0.167678
-0.542984,-0.322768,0.201863
-0.556721,-0.286913,0.149615
-0.534014,-0.260774,0.209803
-0.52294,-0.249278,0.15271
-0.53114,-0.233936,0.153704
-0.539754,-0.256641,0.140221
-0.596745,-0.263482,0.106253
-0.579449,-0.22601,0.159834
-0.57926,-0.162674,0.117661
-0.596609,-0.135116,0.0973783
-0.567006,-0.121831,0.0832524
-0.588533,-0.155919,0.0349282
-0.651059,-0.186216,0.00947741
-0.65597,-0.131648,-0.033133
-0.657024,-0.174853,-0.0300039
-0.645865,-0.168548,-0.0173292
-0.632684,-0.210804,-0.0304975
-0.641894,-0.163866,-0.0249044
-0.655176,-0.17204,0.00650451
-0.684396,-0.121614,0.0499333
-0.722703,-0.0704384,0.0576734
-0.71772,-0.0785595,0.0328041
-0.780953,-0.0736774,0.0485197
-0.803133,-0.0520953,-0.0101985
-0.764978,0.05637,-0.0194685
-0.792006,0.0402146,-0.00152269
-0.795901,0.0822701,0.0224329
-0.786737,0.0847014,-0.0307159
-0.788238,0.0881851,0.00120834
-0.774222,0.108395,-0.0128369
-0.730976,0.120241,-0.0302073
-0.687843,0.109262,-0.0490077
-0.7374,0.0903933,-0.0288978
-0.685154,0.161538,-0.0468472
-0.705123,0.129574,-0.0776885
-0.652122,0.117446,-0.134679
-0.731563,0.123802,-0.120944
-0.728259,0.115183,-0.0910471
-0.718334,0.066789,-0.107934
-0.674186,0.0046795,-0.118308
-0.685139,-0.0101512,-0.127564
-0.680178,-0.0525806,-0.151343
-0.731972,-0.106968,-0.0827797
-0.666725,-0.109044,-0.111683
-0.699625,-0.116435,-0.147948
-0.700443,-0.123711,-0.168948
-0.677272,-0.0740119,-0.156469
-0.648719,-0.0488821,-0.151144
-0.69387,-0.0347562,-0.151651
-0.686514,-0.0641115,-0.206304
-0.707739,-0.088011,-0.247562
-0.731185,-0.110642,-0.25499
-0.729176,-0.131815,-0.212154
-0.698115,-0.106768,-0.176116
-0.679401,-0.0687714,-0.17941
-0.700016,-0.0606612,-0.182852
-0.740681,-0.114934,-0.141326
-0.739897,-0.10304,-0.143359
-0.760384,-0.0718801,-0.102268
-0.746601,-0.074692,-0.0635756
-0.809394,-0.0706726,-0.0278766
-0.836804,-0.0830474,0.0200878
-0.836506,-0.0725328,-0.00531465
-0.901554,-0.0333628,-0.000341691
-0.920726,-0.0645497,-0.00849934
-0.896231,-0.0608764,-0.0235501
-0.903596,-0.0252089,-0.0354141
-0.891444,-0.0350458,-0.00354357
-0.928578,-0.0466314,-0.00479656
-0.925218,-0.0848127,-0.0177568
-0.945488,-0.0941675,-0.0547427
-0.990071,-0.100079,-0.0459694
-0.964958,-0.119691,0.0110517
-0.907861,-0.112972,-0.0535952
-0.895331,-0.0973705,-0.0591521
-0.916115,-0.130344,-0.0702928
-0.859151,-0.143607,-0.0802318
-0.889849,-0.149401,-0.0903165
-0.938278,-0.1833,-0.136864
-0.920048,-0.142085,-0.12885
-0.905102,-0.143396,-0.0997832
-0.867891,-0.176956,-0.077174
-0.830897,-0.220077,-0.067439
-0.875617,-0.26295,-0.0116306
-0.859425,-0.204028,-0.0495328
-0.834809,-0.197064,-0.016024
-0.807166,-0.263094,-0.0580305
-0.794454,-0.25506,-0.0868592
-0.804708,-0.209837,-0.0917959
-0.770615,-0.230705,-0.095302
-0.797379,-0.221128,-0.101283
-0.878158,-0.251061,-0.0891581
-0.891037,-0.227502,-0.0516316
-0.883843,-0.23538,-0.0643878
-0.865947,-0.252163,-0.0507179
-0.866679,-0.260047,-0.0171398
-0.845879,-0.252004,-0.036376
-0.946852,-0.254983,-0.0501161
-0.921717,-0.255418,-0.0451448
-0.902289,-0.278988,-0.0369816
-0.884917,-0.274435,-0.0617963
-0.932888,-0.311953,-0.0305968
-0.925756,-0.319394,0.0157092
-0.925543,-0.310191,-0.0126415
-0.961927,-0.433521,0.0257861
-0.925442,-0.467766,-0.0118937
-0.917546,-0.464457,-0.0121715
-0.917853,-0.458583,-0.023156
-0.921479,-0.431209,0.0111448
-0.898796,-0.453868,-0.0202362
-0.906225,-0.465721,-0.0769034
-0.932926,-0.427319,-0.0576121
-0.945992,-0.44759,-0.0209441
-0.970251,-0.468228,0.0472628
-0.980917,-0.523758,0.033716
-0.988843,-0.540366,0.0118877
-0.979271,-0.575514,-0.0345331
-0.984438,-0.566527,-0.0470722
-0.977891,-0.539442,-0.0417545
-0.981532,-0.577546,-0.0257504
-0.974983,-0.639589,-0.00533904
-0.931938,-0.614199,-0.0345894
-0.9372,-0.615699,-0.0358109
-0.917005,-0.626523,-0.0460086
-0.891483,-0.612586,-0.0141001
-0.883165,-0.622576,0.0299061
-0.852929,-0.653526,0.00155283
-0.851209,-0.663969,0.000104124
-0.836363,-0.66749,-0.00257617
-0.834939,-0.612813,-0.0119089
-0.798587,-0.564341,0.00167851
-0.818902,-0.562216,0.0264955
-0.809872,-0.60857,0.0296583
-0.80673,-0.635269,0.0142996
-0.81252,-0.606783,0.0521674
-0.799552,-0.667845,0.0364923
-0.821628,-0.655092,0.0440686
-0.816742,-0.622116,0.0340566
-0.816665,-0.648479,0.0551696
-0.878499,-0.668103,0.0431423
-0.88528,-0.683676,0.0754045
-0.859894,-0.650965,0.0652362
-0.81812,-0.660957,0.106937
-0.803029,-0.595846,0.0985396
-0.771627,-0.632845,0.077876
-0.729239,-0.581035,0.107476
-0.715463,-0.636684,0.114706
-0.715097,-0.682268,0.0916632
-0.760738,-0.676378,0.127386
-0.781545,-0.639139,0.17747
-0.779975,-0.617248,0.224138
-0.77726,-0.628014,0.212526
-0.751812,-0.629622,0.243333
-0.752091,-0.581485,0.229858
-0.70331,-0.587183,0.257094
-0.685199,-0.560021,0.310405
-0.645221,-0.537323,0.338513
-0.654148,-0.581365,0.315333
-0.676964,-0.542748,0.29232
-0.643798,-0.514784,0.287991
-0.70548,-0.529769,0.313864
-0.687216,-0.559795,0.251131
-0.677408,-0.592951,0.296691
-0.706358,-0.591115,0.291862
-0.726584,-0.574924,0.277553
-0.727253,-0.519398,0.24943
-0.759309,-0.536731,0.247012
-0.748754,-0.545415,0.251824
-0.794014,-0.571087,0.199029
-0.789121,-0.551047,0.217346
-0.789605,-0.56939,0.273069
-0.753913,-0.591233,0.26827
-0.745173,-0.575929,0.276762
-0.73533,-0.564684,0.336692
-0.726622,-0.507472,0.32856
-0.714088,-0.504463,0.373343
-0.676212,-0.499716,0.464189
-0.650194,-0.503894,0.422269
-0.67927,-0.485523,0.413084
-0.615497,-0.474851,0.427818
-0.64013,-0.511573,0.444621
-0.644895,-0.501564,0.473216
-0.662177,-0.433885,0.491705
-0.689964,-0.482816,0.527868
-0.672119,-0.435436,0.549321
-0.717561,-0.414121,0.570403
-0.669447,-0.379642,0.545974
-0.639852,-0.335065,0.544648
-0.597164,-0.338043,0.603938
-0.551636,-0.353912,0.561644
-0.601717,-0.301009,0.556095
-0.646395,-0.345702,0.54835
-0.633633,-0.324806,0.549389
-0.681945,-0.322135,0.562232
-0.678011,-0.318641,0.479709
-0.689775,-0.322911,0.50616
-0.660443,-0.31202,0.483978
-0.596352,-0.301526,0.409341
-0.580888,-0.289207,0.393185
-0.562899,-0.278337,0.395219
-0.607465,-0.275962,0.341892
-0.556631,-0.248781,0.319556
-0.540185,-0.228661,0.310263
-0.566503,-0.236697,0.291424
-0.572141,-0.202069,0.258213
-0.543162,-0.175505,0.26693
-0.522358,-0.166422,0.239636
-0.508109,-0.115966,0.28317
-0.518598,-0.0934889,0.29178
-0.515157,-0.107444,0.254115
-0.527019,-0.128048,0.253204
-0.482826,-0.100496,0.279324
-0.454859,-0.136132,0.314066
-0.426893,-0.156137,0.315212
-0.372364,-0.130529,0.371995
-0.353154,-0.126644,0.338832
-0.40397,-0.168201,0.326021
-0.436276,-0.218446,0.321541
-0.403983,-0.228412,0.34207
-0.381506,-0.201656,0.330037
-0.397146,-0.177102,0.327001
-0.374542,-0.170996,0.334264
-0.421031,-0.161863,0.318701
-0.45016,-0.207807,0.313555
-0.458573,-0.226425,0.314116
-0.425297,-0.223109,0.301367
-0.477918,-0.204684,0.288967
-0.534328,-0.213361,0.345271
-0.543086,-0.174919,0.398019
-0.555014,-0.164749,0.402501
-0.53354,-0.0980009,0.392727
-0.531287,-0.144878,0.436547
-0.528992,-0.147519,0.399128
-0.537834,-0.123981,0.352305
-0.537414,-0.0904352,0.302799
-0.532454,-0.0507059,0.295122
-0.557717,-0.0868861,0.306076
-0.530718,-0.107621,0.296497
-0.550274,-0.158554,0.302842
-0.510496,-0.153891,0.301888
-0.517538,-0.200175,0.289962
-0.479206,-0.191002,0.286329
-0.498123,-0.12645,0.213143
-0.501444,-0.169716,0.244704
-0.460738,-0.175805,0.291824
-0.487167,-0.12896,0.258637
-0.526293,-0.162995,0.278672
-0.496316,-0.0686033,0.262544
-0.509241,-0.164092,0.342945
-0.542692,-0.188566,0.366002
-0.547842,-0.167217,0.330774
-0.501326,-0.249483,0.275486
-0.526633,-0.264826,0.266373
-0.543606,-0.306738,0.24288
-0.598453,-0.289827,0.222893
-0.603954,-0.277836,0.202941
-0.614315,-0.28879,0.213525
-0.643478,-0.360566,0.222609
-0.582786,-0.349981,0.164308
-0.584004,-0.334236,0.174347
-0.594854,-0.301698,0.221795
-0.566871,-0.300923,0.203059
-0.548941,-0.304387,0.223064
-0.533389,-0.286376,0.195079
-0.610002,-0.275124,0.233791
-0.648587,-0.262422,0.245447
-0.631441,-0.275474,0.250576
-0.65058,-0.31021,0.242851
-0.660565,-0.331635,0.190416
-0.649435,-0.323838,0.207533
-0.648738,-0.322093,0.15796
-0.651339,-0.3692,0.104138
-0.692763,-0.393721,0.0748982
-0.637681,-0.377897,0.0744395
-0.584666,-0.360823,0.0772402
-0.570929,-0.357225,0.136501
-0.593691,-0.3149,0.151564
-0.587864,-0.303159,0.208027
-0.557896,-0.322112,0.21876
-0.575839,-0.332376,0.203524
-0.559532,-0.33666,0.25455
-0.585016,-0.327524,0.26917
-0.583246,-0.314351,0.274934
-0.52999,-0.319577,0.221559
-0.554717,-0.315236,0.247584
-0.514975,-0.361892,0.224798
-0.515675,-0.332947,0.195223
-0.537917,-0.336774,0.210187
-0.540437,-0.37194,0.249666
-0.533778,-0.392111,0.21622
-0.555526,-0.414386,0.189238
-0.63027,-0.424519,0.212303
-0.644069,-0.374797,0.278123
-0.663613,-0.361384,0.293159
-0.670366,-0.346689,0.334172
-0.675249,-0.355042,0.298785
-0.651182,-0.314275,0.305015
-0.687706,-0.327498,0.302805
-0.756577,-0.334482,0.254912
-0.770878,-0.304963,0.244434
-0.796023,-0.228658,0.262799
-0.814602,-0.201803,0.266472
-0.871273,-0.144089,0.267564
-0.889924,-0.134589,0.297896
-0.901967,-0.119746,0.288009
-0.89078,-0.148128,0.312099
-0.882083,-0.129844,0.280448
-0.879416,-0.122754,0.283824
-0.847982,-0.0826974,0.338901
-0.87715,-0.117982,0.349455
-0.912184,-0.165097,0.339955
-0.875892,-0.202661,0.350313
-0.939487,-0.170809,0.328538
-0.917474,-0.19713,0.359112
-0.956123,-0.176975,0.377601
-0.939475,-0.181803,0.427725
-0.96923,-0.176714,0.407931
-0.992445,-0.223282,0.387996
-0.994711,-0.208975,0.390969
-1.04427,-0.197137,0.427728
-1.03649,-0.200374,0.456418
-1.0539,-0.183399,0.463306
-1.05393,-0.162822,0.44074
-1.06012,-0.181077,0.477783
-1.06148,-0.243113,0.471346
-1.04682,-0.269645,0.46675
-1.00495,-0.262627,0.452676
-0.99843,-0.267376,0.475839
-1.02413,-0.28033,0.407575
-1.05069,-0.283385,0.425494
-1.03098,-0.201822,0.445937
-1.02596,-0.229878,0.433486
-1.00383,-0.223411,0.384712
-1.05457,-0.24344,0.380663
-1.13985,-0.303239,0.372644
-1.18241,-0.298544,0.352888
-1.19405,-0.286102,0.350978
-1.20294,-0.30621,0.389925
-1.18845,-0.327569,0.45049
-1.17769,-0.325367,0.439374
-1.15153,-0.287769,0.425621
-1.12106,-0.310908,0.451814
-1.1109,-0.296314,0.437429
-1.05786,-0.223771,0.438816
-1.09156,-0.175475,0.405598
-1.15617,-0.129491,0.408677
-1.0926,-0.150648,0.387256
-1.06711,-0.13149,0.422317
-1.03462,-0.0769685,0.361844
-1.03205,-0.115387,0.353712
-1.01446,-0.109276,0.362075
-0.931446,-0.1424,0.375748
-0.918466,-0.132247,0.350765
-0.965827,-0.151952,0.330103
-0.971889,-0.128763,0.307064
-0.992638,-0.115994,0.33635
-0.971143,-0.123617,0.380165
-1.01665,-0.141864,0.40331
-1.02582,-0.119152,0.426132
-1.02904,-0.0790824,0.416626
-1.04517,-0.119153,0.422647
-1.02892,-0.170739,0.423469
-1.00683,-0.180475,0.412873
-0.980665,-0.180264,0.364369
-0.990627,-0.225586,0.352509
-0.97867,-0.283515,0.386665
-0.966808,-0.288538,0.40712
-0.98222,-0.263231,0.410087
-0.962678,-0.253993,0.421079
-0.952178,-0.187919,0.450872
-0.966954,-0.197262,0.408897
-0.944064,-0.220641,0.383196
-0.931687,-0.197594,0.362681
-0.967188,-0.18202,0.385436
-0.992743,-0.21112,0.383697
-1.00958,-0.16166,0.378832
-1.04776,-0.189516,0.416247
-1.06046,-0.220934,0.453131
-1.07511,-0.277629,0.460136
-1.09555,-0.26766,0.460791
-1.1213,-0.341099,0.511565
-1.14599,-0.327371,0.534473
-1.12046,-0.339826,0.52851
-1.1973,-0.359553,0.616857
-1.18901,-0.37909,0.584093
-1.20656,-0.337137,0.627812
-1.22947,-0.333862,0.676212
-1.24386,-0.341753,0.672135
-1.24243,-0.337587,0.661106
-1.18429,-0.357741,0.611264
-1.20139,-0.421801,0.638634
-1.22589,-0.434914,0.612246
-1.2262,-0.397668,0.607669
-1.19898,-0.398333,0.601439
-1.18941,-0.395777,0.610448
-1.17764,-0.335174,0.653495
-1.23532,-0.323298,0.644322
-1.24392,-0.331915,0.625236
-1.25458,-0.31104,0.579634
-1.25408,-0.278067,0.626362
-1.27111,-0.233397,0.636831
-1.26322,-0.209449,0.642922
-1.24128,-0.19098,0.631215
-1.26516,-0.164033,0.659353
-1.30847,-0.156559,0.680482
-1.28048,-0.120225,0.67242
-1.28601,-0.0743043,0.684459
-1.29687,-0.0922963,0.660845
-1.32862,-0.0954475,0.632975
-1.36906,-0.128392,0.610879
-1.31594,-0.0844062,0.559445
-1.31229,-0.0455763,0.562217
-1.32226,0.0396459,0.606461
-1.32517,0.0442095,0.567249
-1.30154,0.0542917,0.61197
-1.32965,0.0432635,0.600029
-1.32526,0.0409529,0.587509
-1.31265,0.0447194,0.534567
-1.33439,0.0477526,0.646409
-1.42069,0.0637232,0.672957
-1.38583,0.0577472,0.639139
-1.47447,0.0975273,0.562429
-1.51295,0.0634809,0.577145
-1.50318,0.100099,0.593821
-1.53724,0.0937104,0.561077
-1.55517,0.0811736,0.577254
-1.54314,0.0404741,0.559172
-1.54848,0.00515769,0.560337
-1.55449,0.0133308,0.588344
-1.51615,0.0785108,0.56239
-1.50033,0.114991,0.611337
-1.54641,0.125387,0.578068
-1.5743,0.138491,0.59588
-1.56071,0.199583,0.566483
-1.6147,0.230336,0.60372
-1.64773,0.175145,0.633582
-1.65232,0.1419,0.655476
-1.6432,0.136994,0.651885
-1.59399,0.101411,0.614842
-1.57038,0.0773535,0.645719
-1.5593,0.121537,0.645807
-1.52949,0.168114,0.629034
-1.55112,0.150001,0.659031
-1.54905,0.193712,0.719308
-1.50983,0.179001,0.737276
-1.5076,0.220583,0.800951
-1.53372,0.2763,0.755856
-1.56267,0.246008,0.711092
-1.57766,0.26915,0.690505
-1.54379,0.268697,0.677621
-1.55579,0.284008,0.660315
-1.56822,0.260831,0.613149
-1.53149,0.264504,0.554806
-1.5558,0.218723,0.557976
-1.57354,0.219439,0.494902
-1.54326,0.246534,0.48935
-1.52217,0.194271,0.492938
-1.5701,0.214258,0.533425
-1.59309,0.267567,0.432603
-1.60859,0.262714,0.453443
-1.60682,0.273342,0.442246
-1.62564,0.278311,0.445804
-1.58252,0.348293,0.462492
-1.62204,0.440024,0.500134
-1.62212,0.408813,0.50253
-1.60882,0.363131,0.497829
-1.64559,0.358306,0.533463
-1.68051,0.35693,0.517697
-1.67169,0.357394,0.515953
-1.68321,0.381662,0.51572
-1.64993,0.395053,0.523837
-1.63946,0.410509,0.54659
-1.6516,0.356279,0.521065
-1.65734,0.362208,0.522183
-1.64282,0.353012,0.52433
-1.63622,0.378867,0.51579
-1.60476,0.338288,0.521224
-1.65182,0.307678,0.505298
-1.65131,0.365634,0.461363
-1.65173,0.349106,0.450113
-1.6752,0.374928,0.465175
-1.68321,0.401756,0.462134
-1.65696,0.411664,0.469592
-1.66697,0.422191,0.488032
-1.60828,0.41945,0.522896
-1.60396,0.412221,0.511963
-1.64759,0.366876,0.507331
-1.65037,0.365568,0.561616
-1.68886,0.367595,0.594896
-1.70697,0.340577,0.596307
-1.69999,0.366521,0.585194
-1.70141,0.348207,0.586666
-1.70092,0.387923,0.597299
-1.68655,0.438937,0.600624
-1.70515,0.421693,0.602216
-1.74207,0.476085,0.579874
-1.70377,0.463753,0.583048
-1.72735,0.436004,0.536062
-1.70941,0.453386,0.517618
-1.75585,0.48902,0.480091
-1.71207,0.481746,0.442999
-1.74079,0.504675,0.470777
-1.75421,0.508094,0.436498
-1.76833,0.51103,0.353952
-1.7425,0.567386,0.333451
-1.7273,0.552819,0.324177
-1.72359,0.532698,0.269675
-1.75103,0.527653,0.228727
-1.72633,0.507625,0.236559
-1.73946,0.568892,0.196052
-1.74578,0.493275,0.221797
-1.78332,0.478473,0.228207
-1.83603,0.572243,0.207713
-1.90169,0.575591,0.182608
-1.81513,0.606044,0.145571
-1.84568,0.637555,0.162099
-1.83633,0.588465,0.14289
-1.87087,0.54468,0.171055
-1.86172,0.560516,0.200368
-1.86966,0.557242,0.205672
-1.84775,0.445689,0.239639
-1.84408,0.395988,0.215069
-1.87585,0.393154,0.159942
-1.86981,0.407731,0.169928
-1.88252,0.382209,0.235241
-1.82932,0.369849,0.260706
-1.77413,0.359815,0.225413
-1.7513,0.393769,0.233169
-1.72463,0.47828,0.236223
-1.65796,0.46445,0.243485
-1.6572,0.436246,0.237257
-1.68387,0.443008,0.234304
-1.63988,0.401606,0.16568
-1.67424,0.462243,0.154108
-1.67577,0.468252,0.151222
-1.67247,0.482974,0.171073
-1.6497,0.47584,0.109205
-1.58417,0.474978,0.0792855
-1.60789,0.479049,0.127546
-1.59972,0.387708,0.128262
-1.61195,0.309485,0.138195
-1.61348,0.293098,0.166527
-1.62864,0.30497,0.220486
-1.66816,0.357486,0.27133
-1.65691,0.329127,0.245466
-1.66801,0.307534,0.224538
-1.66526,0.337514,0.239307
-1.70189,0.37063,0.26855
-1.67606,0.383654,0.285919
-1.65783,0.440102,0.331017
-1.64047,0.482389,0.369806
-1.64769,0.485138,0.407379
-1.65902,0.498819,0.360687
-1.68315,0.493103,0.364299
-1.68564,0.510748,0.35547
-1.75339,0.500418,0.399316
-1.72285,0.462448,0.39355
-1.71895,0.450539,0.326688
-1.70412,0.433979,0.293485
-1.70038,0.39707,0.298979
-1.75809,0.42852,0.290248
-1.76955,0.40834,0.311506
-1.80629,0.400364,0.348398
-1.78255,0.390037,0.35465
-1.78917,0.360495,0.364755
-1.81207,0.404516,0.396102
-1.79109,0.392645,0.426292
-1.77623,0.395918,0.432682
-1.73892,0.350384,0.402377
-1.77636,0.294385,0.426757
-1.73281,0.333867,0.433286
-1.72992,0.301388,0.352956
-1.72978,0.328552,0.3725
-1.73505,0.316407,0.41713
-1.65965,0.279684,0.414138
-1.68774,0.329996,0.344431
-1.68092,0.325496,0.352242
-1.67116,0.331504,0.392567
-1.69297,0.370222,0.405871
-1.67102,0.330365,0.382726
-1.73704,0.363931,0.417676
-1.68351,0.406411,0.44698
-1.6615,0.397854,0.412607
-1.6806,0.43876,0.470434
-1.70258,0.418926,0.444861
-1.72405,0.42696,0.435946
-1.67477,0.456407,0.412506
-1.69407,0.442481,0.42434
-1.71252,0.474764,0.440248
-1.72144,0.514502,0.49378
-1.73048,0.524858,0.466873
-1.74279,0.519792,0.45456
-1.80123,0.536564,0.448495
-1.79194,0.568922,0.406332
-1.74947,0.582677,0.447839
-1.79056,0.59505,0.450159
-1.79406,0.588882,0.398885
-1.76825,0.565424,0.344897
-1.79699,0.599338,0.387134
-1.82275,0.592374,0.423807
-1.81554,0.615631,0.38716
-1.78338,0.610391,0.349221
-1.78361,0.625006,0.40462
-1.77666,0.597463,0.377668
-1.83989,0.617317,0.349476
-1.83085,0.633526,0.384447
-1.78722,0.657624,0.362246
-1.7526,0.630952,0.355255
-1.78423,0.624426,0.373022
-1.84849,0.561387,0.406188
-1.88217,0.614679,0.472867
-1.85494,0.642764,0.485275
-1.82403,0.609385,0.47721
-1.83103,0.682485,0.476697
-1.86031,0.68575,0.486019
-1.87198,0.70332,0.438819
-1.86734,0.757346,0.422631
-1.90277,0.761031,0.424804
-1.91433,0.780777,0.426093
-1.91963,0.760927,0.417368
-1.94081,0.763966,0.439143
-1.93322,0.774886,0.442714
-1.98843,0.733048,0.454538
-1.95001,0.731221,0.479482
-1.9374,0.744895,0.436669
-1.91515,0.764203,0.450374
-1.95973,0.834591,0.439209
-1.96387,0.808298,0.450421
-1.90231,0.783589,0.423059
-1.89441,0.828694,0.415401
-1.92208,0.834074,0.391343
-1.95777,0.801062,0.339036
-1.97067,0.777854,0.337147
-2.01516,0.764304,0.312987
-1.95585,0.811647,0.299178
-1.92665,0.785301,0.328636
-1.94087,0.817349,0.300507
-1.90698,0.797653,0.294612
-1.8902,0.766725,0.321147
-1.86517,0.762166,0.342978
-1.88858,0.803706,0.283049
-1.90192,0.773302,0.306331
-1.85745,0.764396,0.286798
-1.84052,0.710615,0.263783
-1.86895,0.722613,0.267938
-1.89581,0.740561,0.227094
-1.83258,0.764847,0.240639
-1.8244,0.76517,0.225759
-1.8276,0.817748,0.255885
-1.76991,0.827888,0.283136
